datetime,YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,WS10M,CLRSKY_SFC_SW_DWN,T2M,ALLSKY_SFC_LW_DWN,PS,RH2M,ALLSKY_SFC_SW_DIFF,PRECTOTCORR,ALLSKY_SFC_SW_DNI,CELL_TEMP_C,TEMP_DERATE,POA_IRRADIANCE,pv_production_kwh
2023-07-17 03:00:00,2023,7,17,3,0.0,1.87,0.0,27.66,410.27,101.32,94.11,0.0,0.06,0.0,24.86,1.0007,0.0,0.0
2023-07-17 04:00:00,2023,7,17,4,0.0,1.73,0.0,27.6,405.85,101.32,94.58,0.0,0.05,0.0,25.01,1.0,0.0,0.0
2023-07-17 05:00:00,2023,7,17,5,13.77,1.61,15.75,27.6,412.12,101.34,94.85,16.4,0.04,3.23,25.62,0.9972,29.07,0.154
2023-07-17 06:00:00,2023,7,17,6,113.8,1.61,139.73,28.01,417.0,101.36,92.84,85.08,0.04,139.0,29.15,0.9813,193.18,1.006
2023-07-17 07:00:00,2023,7,17,7,251.18,1.71,326.12,28.55,425.75,101.39,90.03,123.37,0.1,340.12,33.83,0.9602,366.29,1.867
2023-07-17 08:00:00,2023,7,17,8,463.27,1.82,517.42,29.31,433.2,101.42,85.09,226.45,0.21,373.61,41.06,0.9277,674.55,3.322
2023-07-17 09:00:00,2023,7,17,9,644.95,2.08,688.67,30.05,432.92,101.45,80.12,287.75,0.71,436.83,47.08,0.9006,913.42,4.366
2023-07-17 10:00:00,2023,7,17,10,793.6,2.5,822.0,30.68,426.27,101.48,76.29,289.75,0.44,566.18,51.73,0.8797,1063.94,4.968
2023-07-17 11:00:00,2023,7,17,11,890.1,3.11,905.88,30.87,419.35,101.5,74.91,263.41,0.12,668.39,54.02,0.8694,1135.86,5.241
2023-07-17 12:00:00,2023,7,17,12,917.88,3.79,937.12,30.94,419.12,101.5,73.76,219.78,0.01,738.61,53.94,0.8698,1122.94,5.184
2023-07-17 13:00:00,2023,7,17,13,901.35,4.42,909.45,31.01,415.73,101.48,72.18,200.58,0.0,736.61,52.55,0.876,1088.49,5.061
2023-07-17 14:00:00,2023,7,17,14,805.85,4.88,821.3,31.04,416.65,101.46,70.6,206.48,0.0,685.22,48.9,0.8924,998.5,4.73
2023-07-17 15:00:00,2023,7,17,15,674.58,5.15,686.83,31.02,414.85,101.44,69.21,200.03,0.0,627.75,44.38,0.9128,861.21,4.172
2023-07-17 16:00:00,2023,7,17,16,497.73,5.21,514.05,30.97,416.7,101.42,68.33,169.74,0.0,546.2,38.71,0.9383,656.1,3.267
2023-07-17 17:00:00,2023,7,17,17,313.17,5.09,321.27,30.86,412.33,101.4,67.93,133.74,0.0,430.97,33.01,0.9639,437.95,2.241
2023-07-17 18:00:00,2023,7,17,18,132.23,4.91,134.4,30.55,407.83,101.42,68.97,76.71,0.0,235.96,27.32,0.9896,203.8,1.07
2023-07-17 19:00:00,2023,7,17,19,11.52,4.63,11.48,30.01,404.05,101.44,71.75,12.74,0.0,0.47,23.42,1.0071,23.41,0.125
2023-07-17 20:00:00,2023,7,17,20,0.0,4.47,0.0,29.79,398.8,101.48,72.73,0.0,0.0,0.0,23.08,1.0086,0.0,0.0
2023-07-17 21:00:00,2023,7,17,21,0.0,4.22,0.0,29.69,400.3,101.53,72.65,0.0,0.0,0.0,23.36,1.0074,0.0,0.0
2023-07-17 22:00:00,2023,7,17,22,0.0,4.05,0.0,29.54,399.65,101.55,72.87,0.0,0.0,0.0,23.46,1.0069,0.0,0.0
2023-07-17 23:00:00,2023,7,17,23,0.0,3.89,0.0,29.38,399.8,101.56,73.28,0.0,0.0,0.0,23.54,1.0065,0.0,0.0
2023-07-18 00:00:00,2023,7,18,0,0.0,3.64,0.0,29.25,400.92,101.54,73.23,0.0,0.0,0.0,23.79,1.0054,0.0,0.0
2023-07-18 01:00:00,2023,7,18,1,0.0,3.28,0.0,29.18,393.38,101.52,72.21,0.0,0.0,0.0,24.26,1.0033,0.0,0.0
2023-07-18 02:00:00,2023,7,18,2,0.0,2.86,0.0,29.26,401.3,101.5,69.79,0.0,0.0,0.0,24.97,1.0001,0.0,0.0
2023-07-18 03:00:00,2023,7,18,3,0.0,2.41,0.0,29.42,402.35,101.49,66.69,0.0,0.0,0.0,25.8,0.9964,0.0,0.0
2023-07-18 04:00:00,2023,7,18,4,0.0,1.97,0.0,29.6,405.92,101.49,63.72,0.0,0.0,0.0,26.65,0.9926,0.0,0.0
2023-07-18 05:00:00,2023,7,18,5,15.88,1.6,15.85,29.77,408.52,101.5,61.47,18.51,0.0,2.83,27.87,0.9871,33.15,0.174
2023-07-18 06:00:00,2023,7,18,6,126.6,1.26,144.52,30.08,408.73,101.51,60.28,101.72,0.0,124.42,32.15,0.9678,221.51,1.138
2023-07-18 07:00:00,2023,7,18,7,289.02,0.95,333.6,30.43,415.8,101.54,57.66,180.42,0.0,264.24,38.04,0.9413,457.35,2.285
2023-07-18 08:00:00,2023,7,18,8,480.25,0.31,527.65,30.95,423.0,101.55,55.73,223.47,0.0,425.38,45.49,0.9078,688.75,3.319
2023-07-18 09:00:00,2023,7,18,9,628.17,1.32,698.88,31.19,427.08,101.57,57.77,299.06,0.0,429.25,48.84,0.8927,907.2,4.298
2023-07-18 10:00:00,2023,7,18,10,774.85,2.56,830.3,30.89,421.67,101.58,64.82,293.14,0.0,548.98,51.26,0.8818,1048.35,4.907
2023-07-18 11:00:00,2023,7,18,11,850.67,3.35,912.62,30.92,421.33,101.57,68.13,288.91,0.0,627.17,52.48,0.8763,1120.23,5.211
2023-07-18 12:00:00,2023,7,18,12,869.85,3.82,942.38,31.24,414.25,101.56,66.19,206.36,0.0,699.01,52.69,0.8754,1062.39,4.936
2023-07-18 13:00:00,2023,7,18,13,838.12,4.11,912.0,31.61,434.42,101.54,62.92,350.47,0.0,508.35,51.64,0.8801,1165.11,5.443
2023-07-18 14:00:00,2023,7,18,14,735.3,4.17,822.6,31.89,428.55,101.51,60.39,312.71,0.01,505.11,48.61,0.8937,1027.06,4.872
2023-07-18 15:00:00,2023,7,18,15,559.88,3.96,685.2,32.01,431.67,101.47,59.82,251.69,0.0,436.61,43.57,0.9165,794.71,3.866
2023-07-18 16:00:00,2023,7,18,16,414.92,3.78,510.05,31.97,434.75,101.43,60.17,219.65,0.0,318.95,39.27,0.9358,619.86,3.079
2023-07-18 17:00:00,2023,7,18,17,252.7,3.74,315.25,31.8,430.67,101.4,60.53,158.13,0.0,249.15,34.09,0.9591,400.24,2.037
2023-07-18 18:00:00,2023,7,18,18,104.07,3.91,129.0,31.35,424.35,101.38,62.05,75.83,0.0,122.43,28.74,0.9832,174.82,0.912
2023-07-18 19:00:00,2023,7,18,19,11.55,4.05,12.18,30.52,410.15,101.37,66.8,14.13,0.0,1.37,24.81,1.0009,24.73,0.131
2023-07-18 20:00:00,2023,7,18,20,0.0,4.03,0.0,30.03,402.77,101.39,70.44,0.0,0.0,0.0,23.98,1.0046,0.0,0.0
2023-07-18 21:00:00,2023,7,18,21,0.0,3.77,0.0,29.79,394.75,101.4,72.48,0.0,0.0,0.0,24.14,1.0039,0.0,0.0
2023-07-18 22:00:00,2023,7,18,22,0.0,3.36,0.0,29.74,403.42,101.39,72.61,0.0,0.0,0.0,24.7,1.0014,0.0,0.0
2023-07-18 23:00:00,2023,7,18,23,0.0,2.69,0.0,29.83,405.7,101.37,71.43,0.0,0.0,0.0,25.8,0.9964,0.0,0.0
2023-07-19 00:00:00,2023,7,19,0,0.0,1.81,0.0,29.93,409.9,101.35,69.61,0.0,0.0,0.0,27.22,0.99,0.0,0.0
2023-07-19 01:00:00,2023,7,19,1,0.0,1.05,0.0,30.01,404.95,101.32,67.47,0.0,0.0,0.0,28.44,0.9845,0.0,0.0
2023-07-19 02:00:00,2023,7,19,2,0.0,0.74,0.0,30.11,408.0,101.31,65.21,0.0,0.0,0.0,29.0,0.982,0.0,0.0
2023-07-19 03:00:00,2023,7,19,3,0.0,0.69,0.0,30.21,406.38,101.29,63.12,0.0,0.01,0.0,29.18,0.9812,0.0,0.0
2023-07-19 04:00:00,2023,7,19,4,0.0,0.83,0.0,30.24,409.0,101.27,61.81,0.0,0.02,0.0,28.99,0.982,0.0,0.0
2023-07-19 05:00:00,2023,7,19,5,13.75,1.37,14.62,30.26,406.7,101.25,60.73,16.66,0.02,1.79,28.63,0.9836,29.29,0.153
2023-07-19 06:00:00,2023,7,19,6,122.03,1.79,135.4,30.51,406.55,101.24,59.75,89.76,0.01,150.24,31.64,0.9701,205.78,1.06
2023-07-19 07:00:00,2023,7,19,7,298.9,1.91,321.88,31.04,404.4,101.26,56.07,148.2,0.01,351.1,37.52,0.9437,437.17,2.19
2023-07-19 08:00:00,2023,7,19,8,505.92,1.46,516.8,31.68,406.08,101.25,56.01,179.8,0.0,533.93,45.3,0.9086,673.68,3.249
2023-07-19 09:00:00,2023,7,19,9,680.3,0.8,691.88,32.55,408.35,101.24,55.3,194.73,0.0,629.2,52.61,0.8758,861.99,4.007
2023-07-19 10:00:00,2023,7,19,10,815.3,0.33,831.42,33.48,412.02,101.22,45.84,235.73,0.0,655.41,58.46,0.8494,1035.24,4.667
2023-07-19 11:00:00,2023,7,19,11,905.22,1.29,914.67,32.84,408.17,101.19,55.85,243.24,0.0,695.28,59.19,0.8461,1132.17,5.084
2023-07-19 12:00:00,2023,7,19,12,889.35,2.21,890.15,32.89,406.45,101.15,53.53,278.7,0.0,578.42,57.37,0.8543,1149.38,5.212
2023-07-19 13:00:00,2023,7,19,13,897.83,2.56,913.67,32.79,415.67,101.1,55.86,233.55,0.0,694.39,57.01,0.856,1115.74,5.069
2023-07-19 14:00:00,2023,7,19,14,810.62,2.51,811.38,32.76,403.25,101.04,57.49,210.32,0.0,679.12,54.33,0.868,1006.85,4.639
2023-07-19 15:00:00,2023,7,19,15,678.4,2.51,687.3,32.82,407.27,100.99,56.91,214.38,0.0,597.93,50.26,0.8864,878.42,4.132
2023-07-19 16:00:00,2023,7,19,16,500.48,2.35,513.0,32.76,407.52,100.94,56.66,166.97,0.0,555.54,44.88,0.9106,656.27,3.172
2023-07-19 17:00:00,2023,7,19,17,311.6,1.96,318.17,32.55,403.15,100.91,57.48,121.8,0.0,447.16,39.35,0.9354,425.24,2.111
2023-07-19 18:00:00,2023,7,19,18,128.2,1.36,130.62,32.02,399.0,100.91,60.46,77.82,0.0,213.94,33.99,0.9596,200.81,1.023
2023-07-19 19:00:00,2023,7,19,19,11.15,0.83,11.2,31.32,395.48,100.93,63.27,12.01,0.0,0.97,30.42,0.9756,22.36,0.116
2023-07-19 20:00:00,2023,7,19,20,0.0,1.08,0.0,31.18,389.25,100.97,57.04,0.0,0.0,0.0,29.56,0.9795,0.0,0.0
2023-07-19 21:00:00,2023,7,19,21,0.0,2.0,0.0,30.63,384.98,100.99,58.62,0.0,0.0,0.0,27.63,0.9882,0.0,0.0
2023-07-19 22:00:00,2023,7,19,22,0.0,2.91,0.0,29.92,385.35,100.99,65.64,0.0,0.0,0.0,25.56,0.9975,0.0,0.0
2023-07-19 23:00:00,2023,7,19,23,0.0,3.79,0.0,29.24,389.38,100.97,75.4,0.0,0.0,0.0,23.56,1.0065,0.0,0.0
2023-07-20 00:00:00,2023,7,20,0,0.0,4.61,0.0,28.68,392.23,100.95,85.8,0.0,0.0,0.0,21.76,1.0146,0.0,0.0
2023-07-20 01:00:00,2023,7,20,1,0.0,5.12,0.0,28.48,391.05,100.92,92.01,0.0,0.0,0.0,20.8,1.0189,0.0,0.0
2023-07-20 02:00:00,2023,7,20,2,0.0,5.27,0.0,28.51,394.6,100.88,93.88,0.0,0.0,0.0,20.61,1.0198,0.0,0.0
2023-07-20 03:00:00,2023,7,20,3,0.0,5.29,0.0,28.55,396.2,100.86,94.74,0.0,0.0,0.0,20.62,1.0197,0.0,0.0
2023-07-20 04:00:00,2023,7,20,4,0.0,5.26,0.0,28.57,397.02,100.86,95.55,0.0,0.0,0.0,20.68,1.0194,0.0,0.0
2023-07-20 05:00:00,2023,7,20,5,14.2,5.14,14.1,28.64,399.42,100.88,96.15,16.23,0.0,3.4,21.37,1.0163,29.34,0.158
2023-07-20 06:00:00,2023,7,20,6,131.5,5.01,133.7,28.97,402.95,100.9,94.7,87.2,0.0,183.18,25.56,0.9975,212.86,1.127
2023-07-20 07:00:00,2023,7,20,7,312.27,4.71,318.6,29.32,403.48,100.93,91.75,147.9,0.0,384.14,32.01,0.9684,450.26,2.314
2023-07-20 08:00:00,2023,7,20,8,500.05,4.56,510.05,29.73,408.27,100.94,87.77,189.89,0.0,493.77,38.52,0.9392,677.22,3.376
2023-07-20 09:00:00,2023,7,20,9,668.2,4.54,681.83,30.09,410.12,100.97,84.56,219.6,0.0,601.68,44.16,0.9138,873.09,4.234
2023-07-20 10:00:00,2023,7,20,10,801.72,4.64,815.65,30.39,412.08,100.99,80.84,247.11,0.0,620.16,48.48,0.8943,1032.28,4.9
2023-07-20 11:00:00,2023,7,20,11,885.97,4.83,899.75,30.56,412.12,101.0,77.36,252.63,0.0,661.13,51.0,0.883,1121.68,5.257
2023-07-20 12:00:00,2023,7,20,12,879.6,5.04,882.22,30.63,407.77,100.97,74.62,284.67,0.0,571.86,50.56,0.885,1145.2,5.379
2023-07-20 13:00:00,2023,7,20,13,852.55,5.25,853.65,30.63,407.33,100.95,72.15,286.94,0.0,556.25,49.4,0.8902,1120.27,5.293
2023-07-20 14:00:00,2023,7,20,14,806.33,5.4,820.1,30.6,406.38,100.92,69.91,209.94,0.0,682.5,47.7,0.8979,1002.21,4.776
2023-07-20 15:00:00,2023,7,20,15,674.4,5.53,684.0,30.54,402.23,100.89,68.29,197.02,0.0,629.59,43.32,0.9176,858.22,4.18
2023-07-20 16:00:00,2023,7,20,16,498.67,5.6,510.2,30.46,402.62,100.86,67.67,165.61,0.0,553.91,37.64,0.9431,653.19,3.27
2023-07-20 17:00:00,2023,7,20,17,310.7,5.53,316.0,30.29,398.62,100.84,68.06,128.9,0.0,442.56,31.7,0.9698,430.97,2.218
2023-07-20 18:00:00,2023,7,20,18,127.85,5.23,129.2,29.96,395.02,100.83,69.77,77.68,0.0,214.07,26.11,0.995,200.33,1.058
2023-07-20 19:00:00,2023,7,20,19,10.82,4.5,10.8,29.48,389.6,100.85,72.93,11.69,0.0,0.5,23.07,1.0087,21.73,0.116
2023-07-20 20:00:00,2023,7,20,20,0.0,3.86,0.0,29.24,386.08,100.88,74.98,0.0,0.0,0.0,23.45,1.007,0.0,0.0
2023-07-20 21:00:00,2023,7,20,21,0.0,3.54,0.0,29.12,391.8,100.91,75.92,0.0,0.0,0.0,23.81,1.0054,0.0,0.0
2023-07-20 22:00:00,2023,7,20,22,0.0,3.71,0.0,29.07,392.67,100.92,76.22,0.0,0.0,0.0,23.51,1.0067,0.0,0.0
2023-07-20 23:00:00,2023,7,20,23,0.0,3.88,0.0,29.08,393.27,100.93,75.79,0.0,0.0,0.0,23.26,1.0078,0.0,0.0
2023-07-21 00:00:00,2023,7,21,0,0.0,3.8,0.0,29.09,393.38,100.89,74.93,0.0,0.0,0.0,23.39,1.0072,0.0,0.0
2023-07-21 01:00:00,2023,7,21,1,0.0,3.89,0.0,29.1,390.12,100.85,74.15,0.0,0.0,0.0,23.26,1.0078,0.0,0.0
2023-07-21 02:00:00,2023,7,21,2,0.0,3.96,0.0,29.16,392.08,100.81,73.31,0.0,0.0,0.0,23.22,1.008,0.0,0.0
2023-07-21 03:00:00,2023,7,21,3,0.0,3.58,0.0,29.23,397.77,100.8,72.62,0.0,0.0,0.0,23.86,1.0051,0.0,0.0
2023-07-21 04:00:00,2023,7,21,4,0.0,2.96,0.0,29.27,401.62,100.8,71.6,0.0,0.0,0.0,24.83,1.0008,0.0,0.0
2023-07-21 05:00:00,2023,7,21,5,12.77,2.45,13.32,29.31,403.62,100.81,69.96,16.3,0.0,1.38,26.03,0.9953,27.98,0.148
2023-07-21 06:00:00,2023,7,21,6,121.88,2.24,130.25,29.77,406.1,100.82,66.56,87.45,0.0,122.44,30.22,0.9765,203.47,1.055
2023-07-21 07:00:00,2023,7,21,7,290.2,2.29,313.62,30.25,412.15,100.83,63.13,167.53,0.0,289.57,35.88,0.951,446.51,2.254
2023-07-21 08:00:00,2023,7,21,8,472.83,2.12,504.8,30.94,419.52,100.83,61.68,204.66,0.0,422.48,42.54,0.9211,663.78,3.245
2023-07-21 09:00:00,2023,7,21,9,662.22,1.83,676.53,31.93,414.62,100.82,60.92,233.52,0.0,550.83,49.88,0.888,880.1,4.148
2023-07-21 10:00:00,2023,7,21,10,799.4,1.1,813.62,33.7,417.65,100.8,45.97,240.87,0.0,621.26,57.03,0.8559,1024.13,4.652
2023-07-21 11:00:00,2023,7,21,11,888.47,0.49,897.55,34.03,417.08,100.78,45.01,257.52,0.0,675.89,61.06,0.8377,1128.74,5.019
2023-07-21 12:00:00,2023,7,21,12,916.2,1.95,930.45,32.91,417.75,100.76,55.55,259.54,0.0,675.32,58.62,0.8487,1158.35,5.218
2023-07-21 13:00:00,2023,7,21,13,846.03,3.68,846.83,32.3,417.73,100.76,56.44,298.48,0.0,524.97,53.22,0.873,1124.52,5.211
2023-07-21 14:00:00,2023,7,21,14,795.15,4.35,808.03,31.52,413.55,100.79,60.04,234.38,0.0,626.68,49.84,0.8882,1013.83,4.779
2023-07-21 15:00:00,2023,7,21,15,658.38,4.15,668.17,30.88,411.35,100.81,63.98,217.14,0.0,575.55,45.23,0.909,860.97,4.154
2023-07-21 16:00:00,2023,7,21,16,477.48,3.82,491.45,30.35,413.23,100.84,68.53,186.8,0.0,481.99,39.54,0.9346,651.77,3.233
2023-07-21 17:00:00,2023,7,21,17,279.25,3.63,297.05,29.87,413.1,100.86,73.35,150.48,0.0,317.79,33.15,0.9633,419.65,2.146
2023-07-21 18:00:00,2023,7,21,18,106.95,3.23,115.93,29.44,414.95,100.9,77.49,83.3,0.0,103.61,27.94,0.9868,184.67,0.967
2023-07-21 19:00:00,2023,7,21,19,10.1,2.6,10.25,29.0,416.8,100.95,81.58,13.03,0.0,0.0,25.42,0.9981,22.26,0.118
2023-07-21 20:00:00,2023,7,21,20,0.0,2.57,0.0,28.87,417.92,101.01,83.23,0.0,0.0,0.0,25.02,0.9999,0.0,0.0
2023-07-21 21:00:00,2023,7,21,21,0.0,2.69,0.0,28.91,425.45,101.05,82.56,0.0,0.0,0.0,24.88,1.0006,0.0,0.0
2023-07-21 22:00:00,2023,7,21,22,0.0,2.93,0.0,29.0,426.2,101.07,81.67,0.0,0.0,0.0,24.6,1.0018,0.0,0.0
2023-07-21 23:00:00,2023,7,21,23,0.0,2.9,0.0,29.02,422.27,101.07,81.7,0.0,0.0,0.0,24.67,1.0015,0.0,0.0
2023-07-22 00:00:00,2023,7,22,0,0.0,3.2,0.0,28.83,420.73,101.06,85.46,0.0,0.0,0.0,24.03,1.0044,0.0,0.0
2023-07-22 01:00:00,2023,7,22,1,0.0,4.11,0.0,28.53,422.9,101.06,91.71,0.0,0.0,0.0,22.36,1.0119,0.0,0.0
2023-07-22 02:00:00,2023,7,22,2,0.0,4.72,0.0,28.39,425.38,101.09,94.45,0.0,0.0,0.0,21.31,1.0166,0.0,0.0
2023-07-22 03:00:00,2023,7,22,3,0.0,5.29,0.0,28.45,429.85,101.14,92.82,0.0,0.0,0.0,20.52,1.0202,0.0,0.0
2023-07-22 04:00:00,2023,7,22,4,0.0,6.17,0.0,28.42,430.33,101.17,90.69,0.0,0.0,0.0,19.17,1.0263,0.0,0.0
2023-07-22 05:00:00,2023,7,22,5,8.98,4.99,11.62,28.39,429.7,101.19,87.3,11.43,0.0,0.0,21.19,1.0172,19.64,0.106
2023-07-22 06:00:00,2023,7,22,6,89.32,2.18,112.3,28.68,425.4,101.21,81.17,78.72,0.0,41.53,28.2,0.9856,162.77,0.851
2023-07-22 07:00:00,2023,7,22,7,240.55,2.73,282.25,29.11,422.0,101.23,77.86,153.68,0.0,178.75,32.53,0.9661,383.94,1.969
2023-07-22 08:00:00,2023,7,22,8,425.92,2.39,467.88,29.92,423.02,101.3,72.96,216.26,0.0,330.45,39.65,0.9341,627.69,3.112
2023-07-22 09:00:00,2023,7,22,9,565.75,2.02,638.17,30.83,437.88,101.38,68.17,322.72,0.0,264.78,45.48,0.9078,866.85,4.177
2023-07-22 10:00:00,2023,7,22,10,711.53,3.03,771.7,30.86,436.9,101.43,71.34,347.37,0.0,385.69,48.55,0.894,1035.63,4.914
2023-07-22 11:00:00,2023,7,22,11,810.65,3.7,856.2,30.56,430.45,101.44,75.41,310.5,0.0,535.45,50.34,0.886,1100.35,5.174
2023-07-22 12:00:00,2023,7,22,12,872.03,3.66,916.12,30.39,429.17,101.43,75.95,319.67,0.0,551.87,52.15,0.8778,1170.29,5.453
2023-07-22 13:00:00,2023,7,22,13,855.85,3.16,889.3,30.39,424.8,101.36,74.48,214.45,0.0,676.3,52.4,0.8767,1055.93,4.914
2023-07-22 14:00:00,2023,7,22,14,745.2,3.12,802.6,30.61,430.62,101.3,71.41,285.62,0.0,515.15,49.22,0.891,1011.69,4.784
2023-07-22 15:00:00,2023,7,22,15,601.75,3.71,668.4,30.77,427.88,101.25,69.11,231.44,0.0,505.97,44.01,0.9145,817.69,3.969
2023-07-22 16:00:00,2023,7,22,16,454.95,4.58,496.62,30.84,429.42,101.2,67.69,205.66,0.0,417.17,38.19,0.9407,646.83,3.229
2023-07-22 17:00:00,2023,7,22,17,259.4,5.08,305.1,30.81,429.38,101.16,66.75,152.38,0.0,291.32,31.3,0.9717,401.57,2.071
2023-07-22 18:00:00,2023,7,22,18,100.7,5.07,121.78,30.55,429.65,101.15,67.63,81.49,0.0,107.27,26.09,0.9951,176.73,0.933
2023-07-22 19:00:00,2023,7,22,19,9.7,4.71,10.23,30.22,428.95,101.18,69.97,12.51,0.0,0.84,23.46,1.0069,21.37,0.114
2023-07-22 20:00:00,2023,7,22,20,0.0,4.15,0.0,29.93,425.3,101.25,74.09,0.0,0.0,0.0,23.7,1.0058,0.0,0.0
2023-07-22 21:00:00,2023,7,22,21,0.0,3.35,0.0,29.61,430.5,101.3,79.25,0.0,0.0,0.0,24.58,1.0019,0.0,0.0
2023-07-22 22:00:00,2023,7,22,22,0.0,2.93,0.0,29.3,432.88,101.31,83.77,0.0,0.0,0.0,24.9,1.0004,0.0,0.0
2023-07-22 23:00:00,2023,7,22,23,0.0,2.8,0.0,29.06,431.25,101.27,86.84,0.0,0.0,0.0,24.86,1.0006,0.0,0.0
2023-07-23 00:00:00,2023,7,23,0,0.0,1.9,0.0,28.82,426.92,101.21,89.96,0.0,0.0,0.0,25.97,0.9956,0.0,0.0
2023-07-23 01:00:00,2023,7,23,1,0.0,0.55,0.0,28.77,416.9,101.19,93.48,0.0,0.0,0.0,27.94,0.9867,0.0,0.0
2023-07-23 02:00:00,2023,7,23,2,0.0,3.15,0.0,29.05,420.12,101.21,95.54,0.0,0.0,0.0,24.33,1.003,0.0,0.0
2023-07-23 03:00:00,2023,7,23,3,0.0,5.13,0.0,28.96,417.17,101.28,96.54,0.0,0.0,0.0,21.26,1.0168,0.0,0.0
2023-07-23 04:00:00,2023,7,23,4,0.0,4.77,0.0,28.79,414.1,101.33,94.54,0.0,0.0,0.0,21.64,1.0151,0.0,0.0
2023-07-23 05:00:00,2023,7,23,5,11.68,3.61,11.75,28.88,415.5,101.35,90.25,14.71,0.0,0.91,23.83,1.0053,25.4,0.136
2023-07-23 06:00:00,2023,7,23,6,109.57,4.09,121.03,29.43,422.5,101.37,84.85,79.06,0.0,116.02,26.72,0.9923,183.33,0.966
2023-07-23 07:00:00,2023,7,23,7,259.73,5.45,299.27,30.21,428.65,101.37,78.73,165.41,0.0,233.16,30.15,0.9768,414.06,2.147
2023-07-23 08:00:00,2023,7,23,8,441.52,5.89,488.67,31.28,438.92,101.36,72.11,257.34,0.0,281.65,36.24,0.9494,681.62,3.435
2023-07-23 09:00:00,2023,7,23,9,637.22,5.35,661.17,32.48,430.65,101.35,64.8,261.7,0.0,484.52,44.37,0.9128,881.39,4.27
2023-07-23 10:00:00,2023,7,23,10,785.65,4.55,798.0,33.83,425.6,101.33,56.8,248.81,0.0,587.07,51.56,0.8805,1017.79,4.756
2023-07-23 11:00:00,2023,7,23,11,883.05,3.86,888.15,35.36,421.23,101.28,47.61,245.84,0.0,660.3,57.17,0.8553,1112.42,5.05
2023-07-23 12:00:00,2023,7,23,12,942.38,2.6,959.72,37.72,426.98,101.23,33.46,210.44,0.0,781.19,63.27,0.8278,1138.72,5.003
2023-07-23 13:00:00,2023,7,23,13,896.72,1.06,896.97,39.39,418.3,101.18,24.06,212.71,0.0,702.46,65.82,0.8163,1095.18,4.745
2023-07-23 14:00:00,2023,7,23,14,831.78,0.48,844.8,38.36,422.2,101.15,28.39,177.71,0.0,758.56,63.63,0.8262,997.59,4.374
2023-07-23 15:00:00,2023,7,23,15,694.4,1.89,703.9,35.9,415.12,101.12,42.26,171.43,0.0,685.35,54.76,0.8661,854.35,3.927
2023-07-23 16:00:00,2023,7,23,16,511.58,3.22,524.42,34.65,415.08,101.1,49.05,140.41,0.0,626.58,45.81,0.9064,642.58,3.091
2023-07-23 17:00:00,2023,7,23,17,319.02,5.5,325.27,33.69,410.33,101.11,52.2,113.55,0.0,513.25,35.41,0.9532,424.96,2.15
2023-07-23 18:00:00,2023,7,23,18,129.23,7.01,131.45,32.4,406.83,101.13,61.04,70.83,0.0,266.27,25.92,0.9958,195.32,1.032
2023-07-23 19:00:00,2023,7,23,19,10.35,7.22,10.38,31.79,403.02,101.12,63.51,12.77,0.0,3.7,21.28,1.0167,22.26,0.12
2023-07-23 20:00:00,2023,7,23,20,0.0,6.98,0.0,32.04,401.02,101.14,59.13,0.0,0.0,0.0,21.57,1.0154,0.0,0.0
2023-07-23 21:00:00,2023,7,23,21,0.0,6.47,0.0,32.32,404.05,101.15,55.97,0.0,0.0,0.0,22.62,1.0107,0.0,0.0
2023-07-23 22:00:00,2023,7,23,22,0.0,5.65,0.0,32.09,400.1,101.15,57.9,0.0,0.0,0.0,23.62,1.0062,0.0,0.0
2023-07-23 23:00:00,2023,7,23,23,0.0,4.72,0.0,31.99,401.6,101.13,60.03,0.0,0.0,0.0,24.91,1.0004,0.0,0.0
2023-07-24 00:00:00,2023,7,24,0,0.0,4.4,0.0,32.34,403.1,101.08,57.25,0.0,0.0,0.0,25.74,0.9967,0.0,0.0
2023-07-24 01:00:00,2023,7,24,1,0.0,4.92,0.0,32.72,397.38,101.05,52.64,0.0,0.0,0.0,25.34,0.9985,0.0,0.0
2023-07-24 02:00:00,2023,7,24,2,0.0,6.11,0.0,32.89,406.52,101.02,49.3,0.0,0.0,0.0,23.72,1.0057,0.0,0.0
2023-07-24 03:00:00,2023,7,24,3,0.0,7.31,0.0,32.82,400.38,101.0,48.68,0.0,0.0,0.0,21.86,1.0142,0.0,0.0
2023-07-24 04:00:00,2023,7,24,4,0.0,7.7,0.0,32.53,411.55,100.99,51.3,0.0,0.0,0.0,20.98,1.0181,0.0,0.0
2023-07-24 05:00:00,2023,7,24,5,11.05,7.95,11.68,32.33,413.58,101.0,52.67,14.4,0.0,0.78,20.75,1.0191,24.49,0.132
2023-07-24 06:00:00,2023,7,24,6,115.07,8.1,124.65,32.73,407.92,101.02,51.03,88.05,0.0,135.84,24.18,1.0037,197.22,1.051
2023-07-24 07:00:00,2023,7,24,7,293.2,7.33,311.27,33.34,404.98,101.04,49.2,148.14,0.0,361.89,31.51,0.9707,431.42,2.223
2023-07-24 08:00:00,2023,7,24,8,481.05,6.17,507.15,34.05,411.05,101.03,48.5,173.37,0.0,505.23,39.83,0.9333,642.81,3.184
